lm0_x,lm0_y,lm0_z,lm1_x,lm1_y,lm1_z,lm2_x,lm2_y,lm2_z,lm3_x,lm3_y,lm3_z,lm4_x,lm4_y,lm4_z,lm5_x,lm5_y,lm5_z,lm6_x,lm6_y,lm6_z,lm7_x,lm7_y,lm7_z,lm8_x,lm8_y,lm8_z,lm9_x,lm9_y,lm9_z,lm10_x,lm10_y,lm10_z,lm11_x,lm11_y,lm11_z,lm12_x,lm12_y,lm12_z,lm13_x,lm13_y,lm13_z,lm14_x,lm14_y,lm14_z,lm15_x,lm15_y,lm15_z,lm16_x,lm16_y,lm16_z,lm17_x,lm17_y,lm17_z,lm18_x,lm18_y,lm18_z,lm19_x,lm19_y,lm19_z,lm20_x,lm20_y,lm20_z,label,handedness,confidence,image_path
0.0,0.0,0.0,-0.21862216,-0.3957923,-0.07529845,-0.4198375,-0.5796954,-0.040112626,-0.13650016,-0.6540251,-0.18649794,-0.035317853,-0.78030753,-0.26072973,-0.1336214,-0.9744956,-0.11155235,-0.276884,-1.3720772,-0.17695944,-0.26460406,-1.5691508,-0.39102697,-0.42254218,-1.4237208,-0.3265035,-0.041018017,-0.9983314,-0.040642794,-0.008459675,-1.3479657,-0.20250656,-0.07842942,-1.5208086,-0.23910876,-0.097508505,-1.3940619,-0.28593647,0.22313046,-1.0053611,-0.033186365,0.16310067,-1.1895744,-0.12916595,0.0938884,-1.4851865,-0.26026976,0.06245058,-1.4253048,-0.29490104,0.34073597,-0.7697062,-0.08335263,0.32145303,-1.1267499,-0.23609601,0.2552147,-1.418069,-0.31103212,0.17017928,-1.2745377,-0.39566603,E,Right,0.96,aug_E_009.jpg
0.0,0.0,0.0,-0.24105643,-0.2773492,-0.090804696,-0.3665881,-0.55176276,-0.198949,-0.5028586,-1.0726393,-0.3324262,-0.7459724,-1.456294,-0.27657953,-0.20609297,-1.029132,-0.04121397,-0.12390112,-0.9074266,-0.22693573,-0.099620245,-0.744194,-0.25242358,0.012797898,-0.50260913,-0.28970274,0.021926196,-0.9896906,-0.14153351,0.04218125,-0.86507213,-0.105162494,0.039268255,-0.5828281,-0.25721297,-0.09476501,-0.4995704,-0.33987215,0.30556524,-0.98882616,-0.09816065,0.25815383,-0.7530011,-0.22390053,0.17701207,-0.63085157,-0.3507767,0.16188693,-0.41669306,-0.32352114,0.44396615,-0.7753707,-0.10877688,0.36307237,-0.760127,-0.2894021,0.21066713,-0.4813057,-0.24950951,0.2963613,-0.47002715,-0.28212732,A,Right,0.96,aug_A_002.jpg
0.0,0.0,0.0,-0.11327052,-0.27837694,-0.19283228,-0.33665583,-0.5539662,-0.15614916,-0.10890213,-0.54573053,-0.20309527,0.08604505,-0.58772165,-0.2583407,-0.14573084,-0.8257566,-0.09162903,-0.28882408,-1.3054163,-0.16600633,-0.45791522,-1.676632,-0.21383183,-0.59143907,-2.054919,-0.26872754,0.09094116,-0.9917142,-0.09073497,0.1982386,-1.3897048,-0.15456598,0.32523766,-1.7433807,-0.19896968,0.47589937,-2.0353167,-0.34543523,0.20547162,-0.939975,-0.16892661,0.14184673,-0.6536485,-0.14144972,0.17424351,-0.59258235,-0.18881172,0.18548301,-0.49973932,-0.20700413,0.33074197,-0.73989326,-0.08622354,0.30407754,-0.655041,-0.28173202,0.31780347,-0.5566567,-0.281519,0.3213493,-0.4637864,-0.2030275,V,Right,0.96,aug_V_015.jpg
0.0,0.0,0.0,-0.23649189,-0.1490375,0.055397533,-0.4774165,-0.49644756,-0.18481147,-0.19985911,-0.6159957,-0.13896264,-0.04677833,-0.66781306,-0.11462439,-0.12077751,-0.9776198,-0.0045323847,-0.18547675,-0.76240885,-0.077886626,-0.20247102,-0.51865256,-0.258715,-0.17778547,-0.30892184,-0.20420378,-0.07452243,-0.99701816,-0.020030772,-0.025254821,-0.6965849,-0.057476003,-0.037780844,-0.4652822,-0.15731144,-0.020813083,-0.41500947,-0.08426958,0.10194022,-0.914368,0.065698355,0.22341675,-0.73181367,-0.1579543,0.05154091,-0.5064714,-0.23064798,0.07584043,-0.43208173,-0.17222852,0.31143865,-0.67055714,0.056148406,0.3803275,-0.5865023,-0.08462196,0.2741709,-0.41280058,-0.23185965,0.24224211,-0.40716308,-0.11147356,S,Right,0.96,aug_S_002.jpg
0.0,0.0,0.0,-0.2412343,-0.26480174,-0.15252915,-0.27575862,-0.5747192,-0.025102548,-0.23239645,-0.7460027,-0.23655887,-0.03790184,-0.7405352,-0.10784256,-0.2646492,-0.9951588,-0.03391789,-0.35021564,-1.3289638,-0.20191896,-0.33088735,-1.5355836,-0.1921084,-0.4941566,-1.4531622,-0.31308538,-0.02312176,-0.9884486,-0.14978229,0.08380112,-0.80062705,-0.25062877,-0.0020663363,-0.7033447,-0.15884714,-0.10746879,-0.45120743,-0.27644855,0.093534015,-0.90896255,-0.10637767,0.07091867,-0.8634244,-0.18212524,0.14959331,-0.54024225,-0.16440316,0.09312146,-0.59860134,-0.21124388,0.29352164,-0.86237806,-0.14250468,0.32012054,-0.71906155,-0.24477251,0.20319211,-0.535989,-0.2465531,0.12622146,-0.510991,-0.16129063,X,Right,0.96,aug_X_035.jpg
0.0,0.0,0.0,-0.22987992,-0.11985297,-0.07456611,-0.58581823,-0.57262015,-0.17342095,-0.19377083,-0.6474631,-0.3134828,0.040894713,-0.7474417,-0.29266343,-0.12611344,-1.0556914,-0.16239315,-0.2520916,-0.8839657,-0.1001604,-0.16349873,-0.6790018,-0.2106769,-0.16401638,-0.5884471,-0.25222853,-0.052138913,-0.9936009,-0.100194,0.028584577,-0.9943995,-0.1487922,-0.026081456,-0.70971674,-0.31189921,-0.1198934,-0.53358555,-0.26392043,0.10856889,-0.9956364,-0.13887073,0.1795535,-1.0517015,-0.22592282,0.08400437,-0.7265528,-0.4207342,0.034142435,-0.5271331,-0.3246031,0.5361535,-1.0245517,-0.122773424,0.40135118,-0.7962695,-0.31036723,0.42864868,-0.42490146,-0.43161038,0.21648316,-0.5276873,-0.3253279,M,Right,0.96,aug_M_014.jpg
0.0,0.0,0.0,-0.08954933,-0.14650135,-0.17165221,-0.3985335,-0.51363826,-0.14786673,-0.123582095,-0.5305707,-0.34451398,0.07795361,-0.70998216,-0.20819747,-0.16777816,-0.91444415,-0.1537466,-0.21887532,-0.73786205,-0.25005183,-0.057514943,-0.530823,-0.16437715,-0.03575472,-0.40550247,-0.17954104,-0.00034357392,-0.99380845,-0.11110678,-0.04219243,-0.6108101,-0.13275644,0.14661372,-0.5612295,-0.22426179,0.008510128,-0.38643304,-0.31723368,0.074297644,-0.86935115,-0.19825912,0.24210359,-0.6005412,-0.2832297,0.23230118,-0.51443416,-0.3358812,0.09989003,-0.46345282,-0.21386911,0.31895888,-0.7013267,-0.15774907,0.45243004,-1.1023489,-0.19368483,0.4601527,-1.2908336,-0.23132317,0.4165806,-1.6743801,-0.26080048,I,Right,0.96,aug_I_029.jpg
0.0,0.0,0.0,-0.1622385,-0.35758418,-0.084669895,-0.38528082,-0.71810615,-0.10073546,-0.73590064,-0.87244153,-0.12776025,-1.1072018,-1.0028512,-0.06059296,-0.246985,-0.96352416,-0.046893988,-0.26720026,-1.5950376,-0.09009225,-0.19659768,-1.9261209,-0.15093617,-0.2702793,-2.2688277,-0.28513333,0.013849227,-0.9985416,-0.052181713,-0.15012014,-1.448282,-0.20582555,-0.14555602,-1.8081633,-0.23429137,-0.17845832,-1.619294,-0.3407463,0.16337869,-0.98385084,-0.061751787,0.08318699,-0.87481713,-0.12070318,0.15487994,-0.7057171,-0.082527824,0.14655487,-0.50745714,-0.20395009,0.405702,-0.87019324,-0.0051628156,0.33851388,-0.736256,-0.13699068,0.29573178,-0.43515795,-0.23285164,0.20966625,-0.4684916,-0.22872697,P,Right,0.96,aug_P_026.jpg
0.0,0.0,0.0,-0.1471455,-0.31835014,-0.08954351,-0.3365173,-0.7122502,-0.1798668,-0.52589005,-1.0886357,-0.12633584,-0.714321,-1.4961648,-0.23402812,-0.25282738,-1.0795102,-0.019181442,-0.12130317,-1.4448495,-0.17073023,-0.41256538,-1.6987196,-0.3913326,-0.29683053,-1.6330411,-0.35126927,-0.008666918,-0.9996394,-0.025416076,-0.08023292,-0.9279579,-0.12925112,-0.037147,-0.7637722,-0.22626296,-0.045132566,-0.63260746,-0.23087305,0.16912419,-0.96378994,-0.11130043,0.094355375,-0.86135453,-0.10403809,0.22443154,-0.6826541,-0.17228174,0.09133986,-0.5879142,-0.24724396,0.399081,-0.8894485,-0.030680526,0.27636123,-0.7753869,-0.18653972,0.31232613,-0.64288336,-0.17124237,0.20984355,-0.49467608,-0.16104123,T,Right,0.96,aug_T_010.jpg
0.0,0.0,0.0,-0.16735551,-0.25546345,-0.07717394,-0.26539582,-0.6093678,-0.047752984,-0.37947336,-0.73523086,-0.25802281,-0.29107025,-0.9213682,-0.123943835,-0.10540591,-0.96036613,0.09055108,-0.2639298,-1.2369832,-0.13773316,-0.28481287,-1.5583704,-0.25212234,-0.25388086,-1.3863381,-0.2336609,0.022433052,-0.9989147,0.040817462,0.12062032,-1.4255229,-0.09585967,0.009976133,-1.5548854,-0.25369075,0.01023927,-1.4290301,-0.30063856,0.21092018,-0.8720028,0.030949615,0.240849,-1.2878536,-0.08815772,0.1651682,-1.5167931,-0.09318763,0.12513307,-1.359435,-0.29308808,0.40074256,-0.72020435,0.036575597,0.37768942,-1.1972805,-0.20748386,0.38182998,-1.6074258,-0.30693102,0.2852604,-1.4054557,-0.14969474,O,Right,0.96,aug_O_009.jpg
0.0,0.0,0.0,-0.28113925,-0.2400075,-0.11814411,-0.340696,-0.50090784,-0.16022877,-0.14853558,-0.57300746,-0.29437864,-0.04742019,-0.6617996,-0.16713692,-0.26020297,-1.0573964,-0.08210507,-0.18844527,-1.4297974,-0.014722639,-0.36609665,-1.8710743,-0.2619348,-0.36077443,-2.21144,-0.3115363,0.041354276,-0.9826672,-0.1807069,0.0115234945,-1.5595467,-0.16296633,0.027538093,-1.8667057,-0.16404021,-0.021494038,-2.4212866,-0.28512615,0.17208056,-0.8102712,-0.15092608,0.13375133,-0.8266118,-0.19775985,0.11928205,-0.61565745,-0.21691558,0.033017535,-0.3797444,-0.3109412,0.44581372,-0.8478728,-0.10222761,0.35279202,-0.6779332,-0.2014331,0.24700144,-0.48431912,-0.2518196,0.3492779,-0.49366605,-0.25471348,R,Right,0.96,aug_R_034.jpg
0.0,0.0,0.0,-0.06913082,-0.35396937,-0.051014774,-0.27761462,-0.5892534,-0.14599411,-0.07689906,-0.6917651,-0.073805094,0.032787066,-0.67951787,-0.19560654,-0.15121043,-0.9380985,-0.13371876,-0.42508143,-1.4468595,-0.1567722,-0.61617476,-1.7723424,-0.17416264,-0.6922613,-2.2507155,-0.14941658,0.0550018,-0.9983334,-0.017469864,0.013108685,-1.5379856,-0.21123503,0.07402669,-1.893395,-0.025639806,0.079355344,-2.2073088,-0.13864546,0.24669667,-0.89445627,-0.01213807,0.36147797,-1.3990103,-0.15030189,0.5085695,-1.6537395,-0.13852848,0.67247105,-2.194871,-0.20072423,0.3309405,-0.8481743,-0.037314955,0.34902978,-0.65473497,-0.09080125,0.26072153,-0.66668475,-0.22719386,0.22486007,-0.4443085,-0.14364089,W,Right,0.96,aug_W_032.jpg
0.0,0.0,0.0,-0.21675096,-0.26916248,-0.15311302,-0.39635503,-0.45714805,-0.1486124,-0.6613728,-0.84715176,-0.1524292,-1.0193768,-0.8824812,-0.3070967,-0.17318647,-0.8420981,-0.18421972,-0.27136338,-1.375066,-0.09118473,-0.3008943,-1.787208,-0.21387862,-0.32287705,-2.1693783,-0.29072267,-0.111510836,-0.9734692,-0.19980787,0.13157913,-0.75877774,-0.20895498,0.025180724,-0.63346976,-0.2763052,0.023999268,-0.523046,-0.23108965,0.29438218,-0.9615702,-0.102355435,0.08843898,-0.70566374,-0.20429079,0.23625998,-0.513325,-0.3478537,0.12949456,-0.42864823,-0.20337696,0.38744643,-0.71083695,-0.18811941,0.33902535,-0.66407186,-0.18540382,0.26507172,-0.49073443,-0.23475881,0.25938323,-0.46467346,-0.1359958,G,Right,0.96,aug_G_017.jpg
0.0,0.0,0.0,-0.16884564,-0.28290334,-0.12546466,-0.18669793,-0.70206475,-0.17109661,-0.13881701,-0.6892953,-0.32507762,-0.0607334,-0.8073985,-0.2046867,-0.13879083,-1.0362132,-0.04452342,-0.0789471,-1.363541,-0.14043643,-0.22023802,-1.7598559,-0.30171412,-0.32485187,-2.0778408,-0.21966109,0.023924299,-0.992851,-0.11693801,0.041562147,-1.4968499,-0.14117225,-0.022008952,-1.7981073,-0.28543478,-0.026271686,-2.2428994,-0.23953992,0.22227351,-0.9453179,-0.19326474,0.22941396,-0.76699454,-0.21336664,0.18548015,-0.68980134,-0.19380894,0.15305646,-0.5243558,-0.2529367,0.371395,-0.7009066,-0.09673335,0.36872298,-0.679898,-0.20621878,0.39498997,-0.5719785,-0.23824629,0.3610164,-0.39684042,-0.22989878,U,Right,0.96,aug_U_027.jpg
0.0,0.0,0.0,-0.22554468,-0.27652788,0.020197213,-0.4086542,-0.6143259,0.018697549,-0.56582713,-0.83403873,-0.19135264,-0.8890955,-0.87715024,-0.1275286,-0.17160237,-0.9402377,-0.059769515,-0.2721114,-1.3305825,-0.115436584,-0.36541516,-1.6966447,-0.10756364,-0.22763489,-2.0352383,-0.22973704,0.028618982,-0.99850595,-0.046549175,-0.090424426,-0.8040438,-0.114025615,-0.028330771,-0.6161148,-0.11056863,-0.01628252,-0.51115364,-0.14613338,0.21777128,-0.9580736,-0.092807226,0.033225108,-0.7620228,-0.12749779,0.03733128,-0.67263055,-0.055681154,0.07232485,-0.46436915,-0.22858274,0.3153659,-0.76225245,-0.0039898953,0.2464971,-0.6553053,-0.09726047,0.2219092,-0.6010983,-0.23767762,0.0801104,-0.53005683,-0.17117894,L,Right,0.96,aug_L_026.jpg
0.0,0.0,0.0,-0.21902399,-0.31640205,0.021152409,-0.24719745,-0.6763282,-0.07423751,-0.7895598,-0.7841558,-0.07152119,-1.0556587,-0.96437174,-0.14308788,-0.05900457,-1.05212,0.14131479,-0.17536616,-1.5313965,-0.024541747,-0.21773575,-1.9203967,-0.113881685,-0.24721658,-2.2420058,-0.047294557,0.052691966,-0.99686193,0.059074257,0.044815224,-0.8969062,-0.0040625064,-0.03787364,-0.58266485,-0.100897186,0.026714403,-0.55908734,-0.13475645,0.3024813,-0.94413745,0.013009712,0.1787552,-0.7952905,0.104369126,0.37351292,-0.6027429,-0.15445733,0.20621175,-0.56082857,-0.1220051,0.5399908,-0.82848775,0.02348698,0.37911275,-0.7634374,-0.07439993,0.4036687,-0.5258735,-0.090914786,0.38003224,-0.56957656,-0.10526445,G,Right,0.96,aug_G_007.jpg
0.0,0.0,0.0,-0.17740454,-0.3818293,-0.079521134,-0.36566448,-0.6569094,-0.054886147,-0.20797586,-0.7438947,-0.10470287,0.061645467,-0.7831704,-0.2711938,-0.24905503,-0.9874053,-0.007178804,-0.28116408,-0.84340066,-0.17401034,-0.1478037,-0.64544225,-0.14809443,-0.08373777,-0.5162234,-0.20968165,-0.028912008,-0.9992501,0.025751889,-0.020692345,-0.9127254,-0.09232859,-0.023497455,-0.650393,-0.24682549,-0.0006339148,-0.4999052,-0.24371287,0.16976431,-0.9552481,-0.14981143,0.16006675,-0.77063525,-0.093819164,0.15318306,-0.69423854,-0.10541428,0.18616503,-0.5602162,-0.22463731,0.43831378,-0.77235913,0.028728414,0.42293295,-1.2774012,-0.28310055,0.4522311,-1.4014728,-0.3260216,0.26035416,-1.3634608,-0.32602844,J,Right,0.96,aug_J_001.jpg
0.0,0.0,0.0,-0.036284085,-0.34817827,-0.017082987,-0.26566648,-0.58881974,-0.19652471,-0.51321816,-0.7705862,-0.14448078,-0.8250969,-0.94233465,-0.16411349,-0.043092445,-0.99524903,-0.13858467,0.019831873,-0.81171834,-0.15622133,-0.0030687852,-0.63365126,-0.15373708,-0.044302173,-0.52302897,-0.12415656,-0.023320828,-0.99894595,-0.039536115,0.07504451,-0.8426913,-0.07810521,0.05140136,-0.68003094,-0.16248418,0.053047936,-0.6247215,-0.16751279,0.23811847,-0.94560623,-0.060856465,0.028195819,-0.7438603,-0.092222154,0.11942405,-0.71334594,-0.10637869,0.08721504,-0.53238297,-0.2024852,0.41235068,-0.8012242,-0.068330735,0.5763659,-1.1582971,-0.18394026,0.6349922,-1.4746746,-0.21629144,0.8230473,-1.7202349,-0.16058855,Y,Right,0.96,aug_Y_026.jpg
0.0,0.0,0.0,-0.2539085,-0.24357674,-0.031673618,-0.44233423,-0.61781466,-0.18131724,-0.17690566,-0.6343488,-0.33649698,-0.107054085,-0.69936574,-0.1319038,-0.3271896,-0.91766375,-0.10942412,-0.37590757,-1.3070674,-0.18283652,-0.30582452,-1.8116196,-0.2017008,-0.3705347,-2.0403643,-0.19678685,-0.042451043,-0.9989814,-0.01530039,-0.07547614,-1.426673,-0.11310117,-0.06839542,-1.8679867,-0.22542137,-0.12262964,-2.1823,-0.25064683,0.06531363,-0.900104,-0.013961958,0.068754934,-0.84173554,-0.1675778,0.021159945,-0.6456757,-0.21969846,0.05245908,-0.5451075,-0.20902415,0.2711979,-0.7766133,-0.12195522,0.17249505,-0.6995438,-0.13722406,0.14957844,-0.5513558,-0.28049752,0.09971788,-0.4465683,-0.30729643,H,Right,0.96,aug_H_028.jpg
0.0,0.0,0.0,-0.14037666,-0.18176602,-0.021754846,-0.5183894,-0.6417064,-0.10490444,-0.16525444,-0.6938205,-0.21518986,0.06699471,-0.68397903,-0.11354254,-0.13482761,-0.9550075,-0.0046801264,-0.039964754,-0.794649,-0.0058968524,-0.029974457,-0.7298884,-0.10241012,0.035498988,-0.41879597,-0.2670607,0.14962967,-0.9817405,-0.1174586,0.12574917,-0.8181182,-0.13346493,0.07659521,-0.7476624,-0.1899805,0.12992427,-0.5256252,-0.18924236,0.25697812,-0.9662351,-0.14459233,0.27778786,-0.78340334,-0.18471727,0.3110843,-0.57643914,-0.1898634,0.2626516,-0.37634376,-0.24405205,0.42606166,-0.9230197,-0.07463188,0.41952258,-0.7824017,-0.18603377,0.4377285,-0.50985587,-0.23285653,0.4170428,-0.5063922,-0.1546837,M,Right,0.96,aug_M_033.jpg
0.0,0.0,0.0,-0.05425023,-0.2866278,-0.18443762,-0.46084753,-0.4929441,-0.22404961,-0.7179675,-0.81979924,-0.24836887,-0.993284,-0.8740942,-0.42975986,-0.18707657,-0.9266371,-0.17570424,-0.14380181,-0.8222634,-0.27018225,-0.23120406,-0.61868316,-0.25887385,-0.1249674,-0.4595521,-0.3036775,0.06697706,-0.99625605,-0.054661926,0.029532023,-0.8256919,-0.33525333,0.012280291,-0.6546969,-0.18654834,0.021192119,-0.45829034,-0.19833107,0.26989135,-0.92505646,-0.0184713,0.120486826,-0.70657897,-0.27178696,0.19667517,-0.6951063,-0.24211888,0.054613397,-0.55974966,-0.3305166,0.4088579,-0.7532023,-0.10986295,0.5793288,-1.1795737,-0.22390942,0.64868516,-1.5389692,-0.16250034,0.78678274,-1.855212,-0.33229327,Y,Right,0.96,aug_Y_031.jpg
0.0,0.0,0.0,-0.1462512,-0.24006687,-0.038550973,-0.37250605,-0.59015554,-0.10152838,-0.8014755,-0.71380883,-0.11683842,-1.0162237,-0.83110064,-0.21357825,-0.20466073,-0.8968522,-0.03771376,-0.17226186,-1.4126855,-0.003833145,-0.3288081,-1.67817,-0.25830233,-0.39021087,-2.0865393,-0.2035084,-0.025808603,-0.9932959,-0.1126815,-0.08112581,-1.4701952,-0.12908593,0.049411245,-1.8469213,-0.09977176,0.0016913457,-2.2671325,-0.2874466,0.21821599,-0.9589683,-0.07086103,0.19152102,-1.3524145,-0.04257584,0.19984467,-1.7106663,-0.08384863,0.2314474,-2.0529015,-0.24318063,0.28859583,-0.77675116,-0.115611665,0.38145465,-1.1794705,-0.22876647,0.34619847,-1.6358458,-0.1562299,0.4779694,-1.8928982,-0.25248525,HELLO,Right,0.96,aug_HELLO_031.jpg
0.0,0.0,0.0,-0.23270899,-0.15555963,-0.095886104,-0.34451517,-0.5528809,-0.21219382,-0.5971872,-0.7554945,-0.1784646,-0.83726627,-0.86397195,-0.30628935,-0.16288854,-0.87537646,-0.0941944,-0.23499644,-1.2994326,-0.1527267,-0.24785943,-1.5511566,-0.22011068,-0.25641364,-1.8665849,-0.19664381,0.06778637,-0.99763644,-0.011250356,-0.049389824,-0.7459971,-0.17981328,-0.08168231,-0.5751899,-0.180456,0.001363108,-0.5518795,-0.27970663,0.1057989,-0.7759742,-0.098733805,0.0050013,-0.6206982,-0.11111901,0.04811489,-0.61945295,-0.23470998,0.08474842,-0.47282898,-0.25334257,0.35778895,-0.63581026,-0.10560095,0.2295632,-0.5642091,-0.28541267,0.17512539,-0.47532192,-0.15555844,0.16293092,-0.33532834,-0.33652353,G,Right,0.96,aug_G_003.jpg
0.0,0.0,0.0,-0.29967076,-0.16800345,-0.007900477,-0.45335624,-0.5631819,-0.09376823,-0.3143071,-0.6343482,-0.1901942,-0.11113227,-0.6449745,-0.18110737,-0.28983662,-0.9443324,0.015026119,-0.4542208,-1.4110489,-0.08476173,-0.6741754,-1.8135307,-0.19448356,-0.80832523,-2.2557929,-0.11948251,-0.101454474,-0.99417657,-0.03633131,-0.1764862,-1.4566234,-0.06074724,-0.1392517,-1.9254171,-0.111797415,-0.11298951,-2.1612015,-0.14330529,0.13563813,-0.91858447,-0.025989372,0.15171827,-1.3441852,-0.0121584125,0.3847197,-1.6741823,-0.17265315,0.44201,-2.0998247,-0.18154658,0.28545296,-0.7262114,0.0066056703,0.17501006,-0.65462655,-0.08297257,0.1427079,-0.5417912,-0.12910971,0.05807209,-0.47088078,-0.18045774,W,Right,0.96,aug_W_019.jpg
0.0,0.0,0.0,-0.23785575,-0.20666485,-0.006026089,-0.3124457,-0.6071795,-0.14577259,-0.6201869,-0.7062279,-0.16941136,-0.8486901,-0.84618956,-0.19828258,-0.19197972,-0.899058,-0.11713569,-0.11642986,-1.218547,-0.1025591,-0.18615054,-1.5772121,-0.1616194,-0.36539298,-1.9552082,-0.22763991,-0.061822243,-0.99597776,-0.06485587,0.0094781695,-1.3064982,-0.247737,0.009643919,-1.4961479,-0.28442428,-0.13797161,-1.3061513,-0.37542167,0.16106799,-0.8334972,-0.077698484,0.119765185,-0.7026009,-0.06327172,0.24118786,-0.628434,-0.32465243,0.10426272,-0.46576175,-0.15934782,0.3336538,-0.7165912,-0.033735484,0.34101862,-0.70575607,-0.21043259,0.23302427,-0.51082164,-0.22230527,0.2186654,-0.3853822,-0.12698099,P,Right,0.96,aug_P_032.jpg
0.0,0.0,0.0,-0.04311178,-0.11474854,-0.067841485,-0.34417722,-0.5814921,-0.011560019,-0.5498394,-1.0524341,-0.085092075,-0.70998544,-1.2919188,-0.1892143,-0.1508106,-0.9133747,-0.0095255,-0.28363535,-1.2483279,-0.15478715,-0.28675342,-1.4362321,-0.1242593,-0.3241806,-1.500327,-0.2146786,-0.04912043,-0.9982557,-0.032752246,0.012469444,-0.80086017,-0.06667659,0.098121375,-0.6270189,-0.1620242,0.102022104,-0.42786327,-0.14199543,0.19490626,-1.0074637,0.0319351,0.25276002,-0.77791196,-0.0804833,0.27274993,-0.50657445,-0.17269485,0.14375395,-0.45227554,-0.21987031,0.31318074,-0.8430561,-0.021863423,0.34696144,-0.717242,-0.099026024,0.33982125,-0.569915,-0.24286486,0.31618768,-0.36978894,-0.1855373,T,Right,0.96,aug_T_018.jpg
0.0,0.0,0.0,-0.106603004,-0.2346379,-0.015914848,-0.20977344,-0.651733,-0.10676942,-0.58317703,-0.75899374,-0.109781116,-0.802221,-1.0625153,-0.2552019,-0.19529235,-0.9894106,-0.09831512,-0.03705498,-1.408683,-0.057256717,-0.22698085,-1.8169601,-0.030907467,-0.11979622,-2.0866394,-0.2630759,0.07079531,-0.9968109,-0.03682367,-0.018295368,-0.7408141,-0.15637934,0.022657925,-0.6644321,-0.094008885,0.12013259,-0.60054666,-0.2341014,0.1531856,-0.9409917,-0.049710006,0.25160387,-0.83027303,-0.0612686,0.2590061,-0.70112664,-0.13570148,0.25064516,-0.58188766,-0.16748051,0.4313957,-0.813041,0.017316787,0.4461433,-0.68523896,-0.09358753,0.3264601,-0.5578155,-0.22382784,0.44250536,-0.41658956,-0.10598008,L,Right,0.96,aug_L_033.jpg
0.0,0.0,0.0,-0.14718519,-0.2627832,-0.033854183,-0.45585,-0.587147,0.01307352,-0.62411195,-0.5592277,-0.119647965,-0.39804405,-0.8729903,-0.23050834,-0.18802525,-1.0097907,0.032854434,-0.27661613,-1.3222489,-0.0216356,-0.38870016,-1.6069907,-0.18304613,-0.37294954,-1.4335731,-0.31620675,-0.072161116,-0.99530745,0.06446605,0.030016927,-0.77540535,-0.14969155,-0.034600545,-0.62555283,-0.10898561,0.015631009,-0.44787192,-0.24009071,0.11843222,-0.9095644,0.033682093,0.13808627,-0.7404977,-0.035171844,0.08159542,-0.71859396,-0.1470668,0.13756171,-0.45290792,-0.14033522,0.4673028,-0.63835084,0.06775218,0.43846264,-0.75453895,-0.06667302,0.26433215,-0.47614887,-0.19654793,0.2440039,-0.45599714,-0.075745665,Q,Right,0.96,aug_Q_010.jpg
0.0,0.0,0.0,-0.28402412,-0.18913499,-0.009268884,-0.4738067,-0.6109424,-0.081506185,-0.12527055,-0.57578826,-0.19661887,-0.09668743,-0.73157513,-0.14726032,-0.17933641,-0.9217903,-0.0656768,-0.22584881,-0.6592268,-0.13762598,-0.23618223,-0.63990366,-0.2337351,-0.07270113,-0.41845733,-0.20369059,-0.2066727,-0.9778084,-0.034306355,-0.032615006,-0.737262,-0.21263802,-0.041917663,-0.6303054,-0.1852419,-0.092092246,-0.38886094,-0.16742136,0.1181004,-0.7707063,-0.07235582,0.006299898,-0.6551714,-0.12769188,0.064526565,-0.612665,-0.15821591,0.08040463,-0.48642716,-0.15531854,0.31604093,-0.7552945,-0.052368786,0.22944422,-0.55686253,-0.17554843,0.2943517,-0.48298597,-0.27804205,0.054554295,-0.41253117,-0.114516824,S,Right,0.96,aug_S_005.jpg
0.0,0.0,0.0,-0.15747315,-0.15836024,0.11273402,-0.39568192,-0.56868184,0.0013649439,-0.6423831,-0.62275326,0.024132853,-0.93897593,-0.79661834,-0.108095184,-0.13228458,-0.8659691,0.1540777,-0.10913597,-0.76703596,-0.057496697,-0.10876692,-0.6267981,-0.07421707,-0.05229046,-0.3765995,-0.027714282,0.053137034,-0.9985457,0.009107545,0.0142611945,-0.6884545,0.018655188,0.033900883,-0.41010612,0.024713336,0.116142325,-0.36367065,-0.036195084,0.25303075,-0.9161785,0.018481709,0.17345682,-0.67139655,-0.022371732,0.20075798,-0.656552,-0.033593,0.14313811,-0.41271156,-0.010309879,0.35807005,-0.6915387,0.09223839,0.5527658,-1.1572101,-0.033153333,0.73434293,-1.3824507,-0.016507957,0.8395605,-1.7632754,-0.053949967,Y,Right,0.96,aug_Y_030.jpg
